5.643000000000000000e+03,4.000000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+01,1.820000000000000000e+02,0.000000000000000000e+00,8.500000000000000000e+01,2.650000000000000000e+02
3.950000000000000000e+02,6.346000000000000000e+03,2.500000000000000000e+01,3.570000000000000000e+02,2.180000000000000000e+02,3.000000000000000000e+00,1.680000000000000000e+02,8.500000000000000000e+01
2.140000000000000000e+02,2.500000000000000000e+01,3.776000000000000000e+03,9.900000000000000000e+01,8.800000000000000000e+01,2.670000000000000000e+02,1.190000000000000000e+02,1.350000000000000000e+02
8.000000000000000000e+00,3.410000000000000000e+02,1.620000000000000000e+02,5.469000000000000000e+03,1.740000000000000000e+02,2.930000000000000000e+02,1.730000000000000000e+02,6.000000000000000000e+00
1.660000000000000000e+02,1.850000000000000000e+02,8.300000000000000000e+01,2.100000000000000000e+02,3.559000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00,9.800000000000000000e+01
1.000000000000000000e+00,9.000000000000000000e+00,2.650000000000000000e+02,3.160000000000000000e+02,1.600000000000000000e+02,6.990000000000000000e+03,2.150000000000000000e+02,2.370000000000000000e+02
1.010000000000000000e+02,1.840000000000000000e+02,1.270000000000000000e+02,1.590000000000000000e+02,1.000000000000000000e+00,1.780000000000000000e+02,3.527000000000000000e+03,1.460000000000000000e+02
2.660000000000000000e+02,1.020000000000000000e+02,8.000000000000000000e+01,6.000000000000000000e+00,1.120000000000000000e+02,2.720000000000000000e+02,1.350000000000000000e+02,4.139000000000000000e+03
